movieId,name,role,gender,,
609,Thora Birch,Teeny,1,,
610,Gaby Hoffmann,Young Samantha Albertson,1,,
611,Rosie O'Donnell,Dr. Roberta Martin,1,,
612,Melanie Griffith,Tina 'Teeny' Tercell,1,,
613,Demi Moore,Samantha Albertson,1,,
614,Rita Wilson,Chrissy DeWitt Williams,1,,
615,Cloris Leachman,Grandma Albertson,1,,
616,Janeane Garofalo,Wiladene,1,,
617,Hank Azaria,Bud Kent,2,,
618,Devon Sawa,Scott Wormer,2,,
619,Bonnie Hunt,"Mrs. DeWitt, Chrissy's Mom",1,,
620,Lolita Davidovich,"Mrs. Albertson, Samatha's Mom",1,,
621,Brendan Fraser,Vietnam Veteran,2,,
622,Rumer Willis,Angela Albertson,1,,
623,Ashleigh Aston Moore,Young Chrissy DeWitt,1,,
624,Walter Sparrow,Crazy Pete,2,,
625,Amanda Root,Anne Elliott,1,,
626,Ciarán Hinds,Captain Frederick Wentworth,2,,
627,Susan Fleetwood,Lady Russell,1,,
628,Fiona Shaw,Mrs. Croft,1,,
629,John Woodvine,Admiral Croft,2,,
630,Phoebe Nicholls,Elizabeth Elliot,1,,
631,Samuel West,Mr. Elliot,2,,
632,Sophie Thompson,Mary Musgrave,1,,
633,Judy Cornwell,Mrs. Musgrove,1,,
634,Simon Russell Beale,Charles Musgrove,2,,
635,Felicity Dean,Mrs. Clay,1,,
636,Roger Hammond,Mr. Musgrove,2,,
637,Victoria Hamilton,Henrietta Musgrove,1,,
638,Emma Roberts,Louisa Musgrove,0,,
639,Robert Glenister,Captain Harvile,2,,
640,Richard McCabe,Captain Benwick,2,,
641,Helen Schlesinger,Mrs. Smith,0,,
642,Jane Wood,Nurse Rooke,0,,
643,David Collings,Mr. Shepherd,2,,
644,Darlene Johnson,Lady Dairympie,0,,
645,Cinnamon Faye,Miss Carteret,0,,
646,Isaac Maxwell-Hunt,Henry Hayter,0,,
647,Roger Llewellyn,Sir Henry Willoughby,2,,
648,Sally George,Mrs. Harville,0,,
649,Lonnie James,Jemima,0,,
650,Corin Redgrave,Sir Walter Eliot,2,,
651,Ron Perlman,One,2,,
652,Dominique Pinon,Scaphandrier / Les Clones,2,,
653,Judith Vittet,Miette,0,,
654,Daniel Emilfork,Krank,2,,
655,Jean-Claude Dreyfus,Marcello,2,,
656,Geneviève Brunet,la Pieuvre,1,,
657,Odile Mallet,la Pieuvre,1,,
658,Mireille Mossé,Mademoiselle Bismuth,0,,
659,Serge Merlin,Gabriel Marie,2,,
660,Rufus,Peeler,2,,
661,Ticky Holgado,Ex-acrobat,2,,
662,Cris Huerta,Father,2,,
663,Jean-Louis Trintignant,L'oncle Irvin (voice),2,,
664,Joseph Lucien,Denree,0,,
665,Mapi Galán,Lune,1,,
666,Briac Barthélémy,Bottle,0,,
667,Pierre-Quentin Faesch,Pipo,0,,
668,Alexis Pivot,Tadpole,0,,
669,François Hadji-Lazaro,Killer,0,,
670,Dominique Bettenfeld,Bogdan,0,,
671,Lotfi Yahya Jedidi,Melchior,0,,
672,Thierry Gibault,Brutus,0,,
673,Marc Caro,Brother Ange-Joseph,0,,
674,Ham-Chau Luong,Tattoo Artist,0,,
675,Frankie Pain,Barmaid,0,,
676,Enrique Villanueva,Spainard,0,,
677,Dominique Chevalier,Tied-up Guard,0,,
678,Lorella Cravotta,Woman at her,0,,
679,Éric Houzelot,Soldier,0,,
680,Philippe Beautier,Double Clones,0,,
681,Marc Amyot,Double Clones,0,,
682,Jean-Philippe Labadie,Double Clones,0,,
683,Raphaèle Bouchard,"Miette, age",0,,
684,Elisabeth Etienne,"Miette, age 37",0,,
685,Rachel Boulenger,"Miette, age 43",0,,
686,Michel Motu,"Krank, age 45",0,,
687,Nane Germon,"Miette, age 82",1,,
688,Gong Li,Xiao Jingbao,1,,
689,Li Bao-Tian,"Tang, the Gang Boss",0,,
690,Wang Xiaoxiao,"Shuisheng, the boy",0,,
691,Li Xuejian,"Liu, 6th Uncle",0,,
692,Chun Sung,"Song, Tang's No. 2",0,,
693,Fu Biao,"Zheng, Tang's No.3",0,,
694,Shu Chen,Shi Ye,2,,
695,Jiang Tian-Liu,Fat Yu,0,,
696,Qianquan Yang,Ah Jiao,1,,
697,Michelle Pfeiffer,Louanne Johnson,1,,
698,George Dzundza,Hal Griffith,2,,
699,Courtney B. Vance,George Grandey,2,,
700,Robin Bartlett,Carla Nichols,1,,
701,John Neville,Waiter,2,,
702,Beatrice Winde,Mary Benton,0,,
703,Lorraine Toussaint,Irene Roberts,1,,
704,Renoly Santiago,Raul Sanchero,2,,
705,Wade Dominguez,Emilio Ramirez,2,,
706,Bruklin Harris,Callie Roberts,1,,
707,Mercello Thedford,Cornelius Bates,0,,
708,Roberto Alvarez,Gusmaro Rivera,0,,
709,Richard Grant,Durrell Benton,0,,
710,Marisela Gonzales,Angela,0,,
711,Toni Nichelle Buzhardt,Nikki,0,,
712,Bruce Willis,James Cole,2,,
713,Madeleine Stowe,Dr. Kathryn Railly,1,,
714,Brad Pitt,Jeffrey Goines,2,,
715,Christopher Plummer,Dr. Goines,2,,
716,David Morse,Dr. Peters,2,,
717,Jon Seda,Jose,2,,
718,Christopher Meloni,Lt. Halperin,2,,
719,Joey Perillo,Detective Franki,2,,
720,LisaGay Hamilton,Teddy,1,,
721,Matt Ross,Bee,2,,
722,Annie Golden,Woman Cabbie,1,,
723,Michael Chance,Scarface,0,,
724,H. Michael Walls,Botanist,0,,
725,Bob Adrian,Geologist,0,,
726,Bill Raymond,Microbiologist,2,,
727,Ernest Abuba,Engineer,2,,
728,Nell Johnson,Ward Nurse,1,,
729,Rozwill Young,Billings,2,,
730,Joseph Melito,Young Cole,2,,
731,Frank Gorshin,Dr. Fletcher,2,,
732,Aaron Michael Lacey,WWI Sergeant,2,,
733,Vernon Campbell,Tiny,2,,
734,Simon Jones,Zoologist,2,,
735,Carol Florence,Astrophysicist / Jones,1,,
736,Irma St. Paule,Poet,1,,
737,Frederick Strother,L.J. Washington,0,,
738,Charles Techman,Professor,0,,
739,Rick Warner,Dr. Casey,2,,
740,Anthony 'Chip' Brienza,Dr. Goodin,2,,
741,Bruce Kirkpatrick,Policeman No. 1,2,,
742,Wilfred Williams,Policeman No. 2,0,,
743,Joilet Harris,Harassed Mother,1,,
744,Drucie McDaniel,Waltzing Woman Patient,1,,
745,John Blaisse,Old Man Patient,2,,
746,Louis Lippa,Patient at Gate,2,,
747,Stan Kang,X-Ray Doctor,2,,
748,Pat Dias,WWI Captain,2,,
749,Felix Pire,Fale,2,,
750,Karl Warren,Pompous Man,2,,
751,Joseph McKenna,Wallace,2,,
752,Stephen Bridgewater,Airport Detective,2,,
753,Ray Huffman,Plump Businessman,2,,
754,Charley Scalies,Impatient Traveler,2,,
755,Paul Meshejian,Detective Dalva,2,,
756,Kevin Thigpen,Kweskin,2,,
757,Jann Ellis,Marilou,1,,
758,Michael Ryan Segal,Weller,2,,
759,Korchenko,Thug No. 1,2,,
760,Robert O'Neill,Wayne,2,,
761,Harry O'Toole,Louie / Raspy Voice,0,,
762,Chuck Jeffreys,Thug No. 2,2,,
763,Barry Price,Agent No. 1,2,,
764,John Panzarella,Agent No. 2,2,,
765,Janet Zappala,Anchorwoman,1,,
766,Lisa Talerico,Ticket Agent,1,,
767,Tiffany Baldwin,Student in Airport (uncredited),1,,
768,C.J. Byrnes,Psychiatric Patient (uncredited),2,,
769,Tom Detrik,FBI Agent (uncredited),2,,
770,Joe Gerety,Sprayer (uncredited),2,,
771,Renee Spei,Demon (uncredited),1,,
772,Bonnie Loev,Time Portal Nurse (uncredited),1,,
773,Raymond Mamrak,Travler (uncredited),0,,
774,Allelon Ruggiero,Inpatient (uncredited),2,,
775,Thang,Monkey Member (uncredited),2,,
776,Sal Mazzotta,Prisoner Joey (uncredited),2,,
777,Christine Cavanaugh,Babe the Gallant Pig (voice),1,,
778,Miriam Margolyes,Fly the Female Sheepdog (voice),1,,
779,Danny Mann,Ferdinand the Duck (voice),2,,
780,Hugo Weaving,Rex the Male Sheepdog (voice),2,,
781,Miriam Flynn,Maa the Very Old Ewe (voice),1,,
782,James Cromwell,Farmer Arthur Hoggett,2,,
783,Russi Taylor,Dutchess the Cat (voice),1,,
784,Evelyn Krape,Old Ewe (voice),0,,
785,Michael Edward-Stevens,Horse (voice),2,,
786,Charles Bartlett,Cow (voice),0,,
787,Paul Livingston,Rooster (voice),2,,
788,Roscoe Lee Browne,Narrator (voice),2,,
789,Magda Szubanski,Esme Hoggett,1,,
790,Zoe Burton,The Hoggetts' daughter,0,,
791,Paul Goddard,The Hoggetts' son-in-Law,2,,
792,Wade Hayward,The Hoggets' grandson,0,,
793,Brittany Byrnes,The Hoggetts' granddaughter,1,,
794,Mary Acres,Valda,0,,
795,Debi Derryberry,Puppy (voice),1,,
796,Emma Thompson,Dora Carrington,1,,
797,Jonathan Pryce,Lytton Strachey,2,,
798,Steven Waddington,Ralph Partridge,2,,
799,Samuel West,Gerald Brenan,2,,
800,Rufus Sewell,Mark Gertler,2,,
801,Penelope Wilton,Lady Ottoline Morrell,1,,
802,Janet McTeer,Vanessa Bell,1,,
803,Jeremy Northam,Beacus Penrose,2,,
804,Alex Kingston,Frances Partridge,1,,
805,Richard Clifford,Clive Bell,2,,
806,David Ryall,Mayor,2,,
807,Stephen Boxer,Military Rep,2,,
808,Susan Sarandon,Sister Helen Prejean,1,,
809,Sean Penn,Matthew Poncelet,2,,
810,Robert Prosky,Hilton Barber,2,,
811,Raymond J. Barry,Earl Delacroix,2,,
812,R. Lee Ermey,Clyde Percy,2,,
813,Celia Weston,Mary Beth Percy,1,,
814,Lois Smith,Helen's Mother,1,,
815,Scott Wilson,Kaplan Farlely,2,,
816,Roberta Maxwell,Lucille Poncelet,1,,
817,Margo Martindale,Sister Colleen,1,,
818,Jack Black,Craig Poncelet,2,,
819,Ray Aranha,Luis Montoya,2,,
820,Peter Sarsgaard,Walter Delacroix,2,,
821,Barton Heyman,Captain Beliveau,2,,
822,Steve Boles,Sgt. Neal Trapp,0,,
823,Nesbitt Blaisdell,Warden Hartman,2,,
824,Larry Pine,Guy Gilardi,2,,
825,Kevin Cooney,Governor Benedict,2,,
826,Clancy Brown,State Trooper,2,,
827,Michael Cullen,Carl Vitello,0,,
828,Missy Yager,Hope Percy,1,,
829,Jenny Krochmal,Emily Percy,0,,
830,Jon Abrahams,Sonny Poncelet,2,,
831,Arthur Bridgers,Troy Poncelet,2,,
832,Steve Carlisle,Helen's Brother,2,,
833,Eva Amurri Martino,9-Year-Old Helen,1,,
834,Jack Henry Robbins,Opossum Kid #1,0,,
835,Dennis Neal,Henry,2,,
836,Molly Bryant,Nellie,0,,
837,Adele Robbins,Nurse,1,,
838,Pete Burris,Parent #1,2,,
839,Joan Glover,Parent #2,0,,
840,Lenore Banks,Parent #4,1,,
841,Scott Sowers,Guard #2,2,,
842,Cortez Nance Jr.,Guard #3,0,,
843,Adam Nelson,Guard #4,2,,
844,Jeremy Knaster,Guard #7,0,,
845,Marcus Lyle Brown,Parole Board Member (uncredited),2,,
846,Anthony Michael Frederick,Trustee (uncredited),2,,
847,Thomas McGowan,ER Doctor (uncredited),2,,
848,Codie Scott,Cop (uncredited),0,,
849,Helen Prejean,Woman at Vigil (uncredited),1,,
850,Miles Robbins,Boy in Church,2,,
851,Peter Reznick,Tomas Minton,0,,
852,John McDonough,Freighter Chief,0,,
853,Avi Hoffman,Seaman,0,,
854,Matt Malloy,Wall Street Businessman,2,,
855,Abby Lewis,Julia Minton,0,,
856,Kirstie Alley,Diane Barrows,1,,
857,Steve Guttenberg,Roger Callaway,2,,
858,Ashley Olsen,Alyssa Callaway / Amanda Lemmon,1,,
859,Mary-Kate Olsen,Amanda Lemmon / Alyssa Callaway,1,,
860,Jane Sibbett,Clarice Kensington,1,,
861,Philip Bosco,Vincenzo,2,,
862,Michelle Grisom,Carmen,0,,
863,Desmond Robertson,Frankie,0,,
864,Tiny Mills,Tiny,0,,
865,Shanelle Henry,Patty,0,,
866,Michèle Lonsdale Smith,Michelle,1,,
867,Sean Orr,Jerry,0,,
868,Elizabeth Walsh,Emily,1,,
869,Alicia Silverstone,Cher Horowitz,1,,
870,Stacey Dash,Dionne Davenport,1,,
871,Brittany Murphy,Tai Frasier,1,,
872,Paul Rudd,Josh Lucas,2,,
873,Donald Faison,Murray Duvall,2,,
874,Elisa Donovan,Amber Mariens,1,,
875,Breckin Meyer,Travis Birkenstock,2,,
876,Jeremy Sisto,Elton Tiscia,2,,
877,Dan Hedaya,"Melvin ""Mel"" Horowitz",2,,
878,Wallace Shawn,Mr. Wendell Hall,2,,
879,Twink Caplan,Ms. Toby Geist,1,,
880,Justin Walker,Christian Stovitz,0,,
881,Sabastian Rashidi,Paroudasm,0,,
882,Herb Hall,Principal,0,,
883,Julie Brown,Ms. Stoeger,1,,
884,Susan Mohun,Heather,0,,
885,Nicole Bilderback,Summer,1,,
886,Ron Orbach,DMV Tester,2,,
887,Sean Holland,Lawrence,0,,
888,Roger Kabler,College Guy,0,,
889,Jace Alexander,Robber,0,,
890,Josh Lozoff,Logan,0,,
891,Carl Gottlieb,Priest,2,,
892,Joseph D. Reitman,Student,2,,
893,Anthony Beninati,Bartender,0,,
894,Micki Duran,Dancer,1,,
895,Gregg Russell,Dancer,0,,
896,Jermaine Montell,Dancer,2,,
897,Danielle Eckert,Dancer,0,,
898,Amy Heckerling,Maid of Honor (uncredited),1,,
899,Michael Klesic,Baggy Skater (uncredited),0,,
900,Sam Maccarone,Baggy Skater (uncredited),0,,
901,Monica Eva Foster,Cheerleader (uncredited),0,,
902,James Earl Jones,Rev. Stephen Kumalo,2,,
903,Charles S. Dutton,John Kumalo,2,,
904,Jack Robinson,Ian Jarvis,0,,
905,Tsholofelo Wechoemang,Child,0,,
906,Ramalao Makhene,Ramalao Makhene,0,,
907,Richard Harris,James Jarvis,2,,
908,Dolly Rathebe,Mrs. Kumalo,1,,
909,Jennifer Steyn,Mary Jarvis,1,,
910,Ian Roberts,Evans,0,,
911,David Clatworthy,Clerk of the court,0,,
912,Ian McKellen,Richard III,2,,
913,Annette Bening,Elizabeth,1,,
914,Jim Broadbent,The Duke of Buckingham,2,,
915,Kristin Scott Thomas,Lady Anne,1,,
916,Adrian Dunbar,James Tyrrell,2,,
917,Maggie Smith,Duchess of York,1,,
918,Tim McInnerny,William Catesby,2,,
919,Robert Downey Jr.,Earl Rivers,2,,
920,Edward Hardwicke,Lord Stanley,2,,
921,Nigel Hawthorne,The Duke of Clarence,0,,
922,Jim Carter,Lord Hastings,2,,
923,Dominic West,The Earl of Richmond,2,,
924,John Wood,King Edward IV,2,,
925,Roger Hammond,Archbishop Thomas,2,,
926,Bill Paterson,Sir Richard Ratcliffe,2,,
927,Donald Sumpter,Brackenbury,2,,
928,James Dreyfus,1st Subaltern,2,,
929,Derek Lyons,Ballroom Dancer (uncredited),2,,
930,Larenz Tate,Anthony Curtis,2,,
931,Keith David,Kirby,2,,
932,Chris Tucker,Skip,2,,
933,Freddy Rodríguez,Jose,2,,
934,Rose Jackson,Juanita Benson,1,,
935,N'Bushe Wright,Deliah Benson,1,,
936,Clifton Powell,Cutty,2,,
937,Terrence Howard,Cowboy,2,,
938,Bokeem Woodbine,Cleon,2,,
939,Clifton Collins Jr.,Betancourt,2,,
940,Elizabeth Rodriguez,Marisol,1,,
941,Michael Imperioli,D'ambrosio,2,,
942,Cheryl Freeman,Mrs. Barton,1,,
943,Robert Downey Jr.,Robert Merivel,2,,
944,Meg Ryan,Katharine,1,,
945,Sam Neill,King Charles II,2,,
946,David Thewlis,John Pearce,2,,
947,Hugh Grant,Elias Finn,2,,
948,Polly Walker,Celia Clemence,1,,
949,Ian McKellen,Will Gates,2,,
950,Ian McDiarmid,Ambrose,2,,
951,Mary MacLeod,Midwife,1,,
952,Willie Ross,Man with Visible Heart,2,,
953,Benjamin Whitrow,Merivel's Father,2,,
954,Roger Ashton-Griffiths,Mr. Bung,2,,
955,Andrew Havill,Gallant,2,,
956,Tony Gardner,Gallant,2,,
957,David Ryall,Lord Bathurst,2,,
958,Christopher Lambert,Lord Rayden,2,,
959,Robin Shou,Liu Kang,0,,
960,Linden Ashby,Johnny Cage,2,,
961,Cary-Hiroyuki Tagawa,Shang Tsung,2,,
962,Bridgette Wilson,Sonya Blade,0,,
963,Talisa Soto,Princess Kitana,1,,
964,Trevor Goddard,Kano,2,,
965,Chris Casamassa,Scorpion,2,,
966,François Petit,Sub-Zero,0,,
967,Keith Cooke,Reptile,2,,
968,Ed Boon,Scorpion (Voice),0,,
969,Frank Welker,Shao Kahn/Reptile (voice),2,,
970,Nicole Kidman,Suzanne Stone,1,,
971,Kurtwood Smith,Earl Stone,2,,
972,Matt Dillon,Larry Maretto,2,,
973,Joaquin Phoenix,Jimmy Emmett,2,,
974,Casey Affleck,Russel Hines,2,,
975,Illeana Douglas,Janice Maretto,1,,
976,Alison Folland,Lydia Mertz,1,,
977,Dan Hedaya,Joe Maretto,2,,
978,Wayne Knight,Ed Grant,2,,
979,Holland Taylor,Carol Stone,1,,
980,Susan Traylor,Faye Stone,1,,
981,Maria Tucci,Angela Maretto,0,,
982,Tim Hopper,Mike Warden,0,,
983,Michael Rispoli,Ben DeLuca,2,,
984,Buck Henry,Mr. H. Finlaysson,0,,
985,Gerry Quigley,George,2,,
986,Tom Forrester,Fisherman,0,,
987,Alan Edward Lewis,Fisherman,0,,
988,Nadine MacKinnon,Sexy Woman,0,,
989,Conrad Coates,Weaselly Guy,2,,
990,Ron Gabriel,Sal,2,,
991,Ian Heath,Student,0,,
992,Graeme Millington,Student,0,,
993,Sean Ryan,Student,2,,
994,Nicholas Pasco,Detective,2,,
995,Joyce Maynard,Lawyer,1,,
996,David Collins,Reporter,2,,
997,Eve Crawford,Reporter,0,,
998,Janet Lo,Reporter,1,,
999,David Cronenberg,Man at Lake,2,,
1000,Tom Quinn,Skating Promoter,0,,
1001,Peter Glen,Priest,0,,
1002,Amber-Lee Campbell,Suzanne (age 5),0,,
1003,Colleen Williams,Valerie Mertz,0,,
1004,Simon Richards,Chester,0,,
1005,Philip Williams,Babe Hines,2,,
1006,Susan Backs,June Hines,0,,
1007,Kyra Harper,Mary Emmett,1,,
1008,Adam Roth,Band Member,0,,
1009,Andrew Scott,Band Member,0,,
1010,Tamara Gorski,Girl at Bar,1,,
1011,Katie Griffin,Girl at Bar,1,,
1012,Carla Renee,Girl at Bar,0,,
1013,Mischa,Walter,0,,
1014,Chris Phillips,High School Soccer Player (uncredited),0,,
1015,Rain Phoenix,Tambourine Player in Band (uncredited),1,,
1016,George Segal,Conference Speaker (uncredited),0,,
1017,Winona Ryder,Finn Dodd,1,,
1018,Anne Bancroft,Glady Joe Cleary,1,,
1019,Ellen Burstyn,Hy Dodd,1,,
1020,Kate Nelligan,Constance Saunders,1,,
1021,Jean Simmons,Em,1,,
1022,Maya Angelou,Anna,1,,
1023,Alfre Woodard,Marianna,1,,
1024,Dermot Mulroney,Sam,2,,
1025,Lois Smith,Sophia,1,,
1026,Kate Capshaw,Sally,1,,
1027,Rip Torn,Arthur,2,,
1028,Johnathon Schaech,Leon,2,,
1029,Samantha Mathis,Young Sophia,1,,
1030,Joanna Going,Young Em,1,,
1031,Esther Rolle,Aunt Pauline,1,,
1032,Jared Leto,Beck,2,,
1033,Claire Danes,Young Glady Joe,1,,
1034,Lecy Goranson,Young Hy,1,,
1035,Holland Taylor,Mrs. Rubens,1,,
1036,Tim Guinee,Young Dean,2,,
1037,Derrick O'Connor,Dean,2,,
1038,Loren Dean,Preston,2,,
1039,Melinda Dillon,Mrs. Darling,1,,
1040,Richard Jenkins,Howell,2,,
1041,Denis Arndt,James,2,,
1042,Adam Baldwin,Finn's Father,2,,
1043,Michael McElroy,Baby Pres,2,,
1044,Ari Meyers,Duff,1,,
1045,Jane Alden,Em's Mother,0,,
1046,Tamala Jones,Anna's Great Grandmother,1,,
1047,Rae'Ven Larrymore Kelly,Little Anna,1,,
1048,Alicia Goranson,Young Hy,0,,
1049,Will Estes,Boy at Party,2,,
1050,Mykelti Williamson,Winston,2,,
1051,Brad Pitt,Detective David Mills,2,,
1052,Morgan Freeman,Detective Lt. William Somerset,2,,
1053,Gwyneth Paltrow,Tracy Mills,1,,
1054,John C. McGinley,California,2,,
1055,Kevin Spacey,John Doe,2,,
1056,R. Lee Ermey,Police Captain,2,,
1057,Richard Roundtree,Dist. Atty. Martin Talbot,2,,
1058,Richard Schiff,Mark Swarr,2,,
1059,Julie Araskog,Mrs. Gould,0,,
1060,Mark Boone Junior,Greasy F.B.I. Man,2,,
1061,John Cassini,Officer Davis,2,,
1062,Reg E. Cathey,Dr. Santiago,2,,
1063,Peter Crombie,Dr. O'Neill,0,,
1064,Hawthorne James,"George, Library Night Guard",2,,
1065,Michael Massee,Man in Booth at Massage Parlor,2,,
1066,Leland Orser,Crazed Man in Massage Parlor,2,,
1067,Richard Portnow,Dr. Beardsley,2,,
1068,Daniel Zacapa,Detective Taylor,2,,
1069,Alfonso Freeman,Fingerprint Technician,2,,
1070,Harris Savides,911 Operator,2,,
1071,Andrew Kevin Walker,Dead Man,2,,
1072,Richmond Arquette,Delivery Man,2,,
1073,Pamala Tyson,Thin Vagrant,0,,
1074,Emily Wagner,Detective Sara,1,,
1075,Shannon Wilcox,Woman Cop Behind Desk,1,,
1076,George Christy,Workman at Door of Somerset's Office,2,,
1077,Endre Hules,Cab Driver,2,,
1078,William Davidson,First Guard at the Library,2,,
1079,Bob Collins,Second Guard at the Library,0,,
1080,Dominique Jennings,TV News Reporter,1,,
1081,Allan Kolman,First Forensic Man in the Law Office,2,,
1082,Gene Borkan,Eli Gould - Greed Victim,2,,
1083,Mario Di Donato,Fingerprint Forensic Man in Law Office,2,,
1084,Harrison White,Cop on SWAT Team,0,,
1085,Bob Stephenson,Cop on SWAT Team,2,,
1086,Michael Reid MacKay,Victor - Sloth Victim,0,,
1087,Lennie Loftin,Policeman Who Takes Statement from Vagrant,2,,
1088,Martin Serene,Wild Bill,0,,
1089,David Correia,First Cop at Massage Parlor,2,,
1090,Lexie Bigham,Sweating Cop at Massage Parlor,0,,
1091,Evan Mirand,Paramedic at Massage Parlor,2,,
1092,Paul Eckstein,Paramedic at Massage Parlor,0,,
1093,Rachel Flanagan,Additional 911 Operator,1,,
1094,Heidi Schanz,Pride Victim,1,,
1095,Brian Evers,Duty Sergeant,2,,
1096,James Deeth,Helicopter Pilot,0,,
1097,Charles A. Tamburro,SWAT Helicopter Pilot,0,,
1098,Charles S. Dutton,Cop (uncredited),2,,
1099,Arthur Max,Man in Library (uncredited),2,,
1100,Irene Bedard,Pocahontas (voice),1,,
1101,Mel Gibson,John Smith (voice),2,,
1102,David Ogden Stiers,Governor Ratcliffe (voice),2,,
1103,John Kassir,Meeko (voice),2,,
1104,Russell Means,Powhatan (voice),2,,
1105,Christian Bale,Thomas (voice),2,,
1106,Judy Kuhn,Pocahontas (singing voice),1,,
1107,Linda Hunt,Grandmother Willow (voice),1,,
1108,Danny Mann,Percy (voice),2,,
1109,Billy Connolly,Ben (voice),0,,
1110,Joe Baker,Lon (voice),2,,
1111,Frank Welker,Flit (voice),2,,
1112,Michelle St. John,Nakoma (voice),0,,
1113,James Apaumut Fall,Kocoum (voice),2,,
1114,Gordon Tootoosis,Kekata (voice),2,,
1115,Jim Cummings,Powhatan / Kekata (singing voice),2,,
1116,Pascale Bussières,Camille Baker,0,,
1117,Rachael Crawford,Petra,1,,
1118,Henry Czerny,Martin,2,,
1119,Don McKellar,Timothy,2,,
1120,Stephen Baldwin,Michael McManus,2,,
1121,Kevin Spacey,Roger 'Verbal' Kint,2,,
1122,Gabriel Byrne,Dean Keaton,2,,
1123,Chazz Palminteri,US Customs Agent Dave Kujan,2,,
1124,Kevin Pollak,Todd Hockney,2,,
1125,Pete Postlethwaite,Kobayashi,2,,
1126,Suzy Amis,Edie Finneran,1,,
1127,Giancarlo Esposito,FBI Agent Jack Baer,2,,
1128,Benicio del Toro,Fred Fenster,2,,
1129,Dan Hedaya,"Sgt. Jeffrey ""Jeff"" Rabin",2,,
1130,Paul Bartel,Smuggler,2,,
1131,Carl Bressler,Saul Berg,2,,
1132,Christine Estabrook,Dr. Plummer,1,,
1133,Clark Gregg,Dr. Walters,2,,
1134,Morgan Hunter,Arkosh Kovash,2,,
1135,Louis Lombardi,Agent Strausz,2,,
1136,Frank Medrano,Agent Rizzi,2,,
1137,Ron Gilbert,"Daniel ""Dan"" Metzheiser",0,,
1138,Peter Greene,Redfoot the Fence,2,,
1139,Cynthia Rothrock,Cynthia Mckay,1,,
1140,Marshall R. Teague,,2,,
1141,Daniel McVicar,,2,,
1142,Lydie Denier,,1,,
1143,John O'Leary,,2,,
1144,Art Camacho,,2,,
1145,Robert Miano,,2,,
1146,Woody Allen,Lenny,2,,
1147,Mira Sorvino,Linda Ash,1,,
1148,Helena Bonham Carter,Amanda,1,,
1149,F. Murray Abraham,Chorleiter,2,,
1150,Donald Symington,Amanda's Father,2,,
1151,Claire Bloom,Amanda's Mother,1,,
1152,Olympia Dukakis,Jocasta,1,,
1153,Michael Rapaport,Kevin,2,,
1154,David Ogden Stiers,Laius,2,,
1155,Jack Warden,Tiresias,2,,
1156,Peter Weller,Jerry Bender,2,,
1157,Danielle Ferland,Cassandra,0,,
1158,Paul Giamatti,Extras Guild Researcher,2,,
1159,Enrico Lo Verso,Gino,2,,
1160,Michele Placido,Fiore,2,,
1161,Piro Milkani,Selimi,0,,
1162,Carmelo Di Mazzarelli,Spiro,0,,
1163,Elida Janushi,Selimi's Cousin,0,,
1164,Besim Kurti,Interrogator,0,,
1165,Marjeta Ljarja,Factory's Manager,1,,
1166,Steve Guttenberg,Sheriff Tom Palmer,2,,
1167,Olivia d'Abo,Miss Anna Mongomery,1,,
1168,Jay O. Sanders,Coach Jay Huffer,2,,
1169,John Terry,Edwin V. Douglas,2,,
1170,Bug Hall,Newt Shaw,2,,
1171,Jessica Robertson,Kate Douglas,0,,
1172,Patrick Renna,Larry Musgrove,2,,
1173,Billy L. Sullivan,Jeffrey Luttrell,2,,
1174,Chauncey Leopardi,Evan Schiff,2,,
1175,Jordan Brower,Nick Anderssen,2,,
1176,Hayley Kolb,Sophia Convertino,0,,
1177,Haley Miller,Polly Neilson,0,,
1178,Ashley Welch,Lou Gates,1,,
1179,Jennifer Jason Leigh,Sadie Flood,1,,
1180,Mare Winningham,Georgia Flood,1,,
1181,Ted Levine,Jake,2,,
1182,Max Perlich,Axel Goldman,2,,
1183,John Doe,Bobby,2,,
1184,John C. Reilly,Herman,2,,
1185,Jimmy Witherspoon,Trucker,2,,
1186,Jason Carter,Chasman,2,,
1187,Holly Hunter,Claudia Larson,1,,
1188,Robert Downey Jr.,Tommy Larson,2,,
1189,Anne Bancroft,Adele Larson,1,,
1190,Charles Durning,Henry Larson,2,,
1191,Claire Danes,Kitt Larson,1,,
1192,Dylan McDermott,Leo Fish,2,,
1193,Geraldine Chaplin,Aunt Glady,1,,
1194,Steve Guttenberg,Walter Wedman,2,,
1195,David Strathairn,Russell Terziak,2,,
1196,Cynthia Stevenson,Joanne Larson Wedman,1,,
1197,Philippe Noiret,Pablo Neruda,2,,
1198,Massimo Troisi,Mario Ruoppolo,0,,
1199,Maria Grazia Cucinotta,Beatrice Russo,1,,
1200,Renato Scarpa,Telegrapher,2,,
1201,Linda Moretti,Donna Rosa,0,,
1202,Mariano Rigillo,Di Cosimo,2,,
1203,Anna Bonaiuto,Matilde,1,,
1204,Simona Caparrini,Elsa Morante,1,,
1205,Carlo Di Maio,,2,,
1206,Nando Neri,,0,,
1207,Vincenzo Di Sauro,,0,,
1208,Orazio Stracuzzi,,0,,
1209,Sergio Solli,,0,,
